1	9818
1	9970
2	9545
2	9566
3	7249
3	9003
4	5810
4	6764
5	5467
5	8422
6	8487
6	9796
7	301
7	9457
8	9936
8	9971
9	9576
9	9942
10	7292
10	7867
11	4912
11	9968
12	6142
12	8030
13	6447
13	6534
14	4031
14	6474
15	9085
15	9624
16	9055
16	9151
17	4847
17	6744
18	5127
18	6735
19	6797
19	7983
20	6163
20	9883
21	6856
21	9202
22	5183
22	5735
23	8401
23	8677
24	9148
24	9947
25	4304
25	9156
26	9909
26	9927
27	359
27	6564
28	9803
28	9932
29	538
29	6255
30	9208
30	9851
31	7978
31	9888
32	9988
32	9995
33	3337
33	9944
34	863
34	6295
35	9457
35	9609
36	8358
36	9285
37	7900
37	8714
38	9355
38	9709
39	8756
39	9758
40	9751
40	9931
41	9177
41	9633
42	9797
42	9943
43	9992
43	9996
44	8022
44	9204
45	4778
45	6070
46	9663
46	9726
47	8547
47	8839
48	6874
48	8483
49	9753
49	9807
50	9747
50	9786
51	4508
51	9976
52	2476
52	9164
53	9125
53	9560
54	2198
54	9888
55	9788
55	9888
56	9729
56	9744
57	9967
57	9996
58	4120
58	7867
59	9907
59	9932
60	8129
60	9999
61	9998
61	10000
62	3164
62	9834
63	9182
63	9301
64	2273
64	5431
65	9945
65	9982
66	7398
66	9017
67	2747
67	9982
68	1037
68	8234
69	9610
69	9796
70	9989
70	9990
71	9553
71	9606
72	9728
72	9834
73	7221
73	9671
74	9805
74	9845
75	9665
75	9996
76	8401
76	8677
77	5084
77	8017
78	7152
78	9908
79	5941
79	9977
80	1495
80	7331
81	9884
81	9933
82	9406
82	9905
83	9989
83	9990
84	9930
84	9941
85	4859
85	6766
86	7878
86	8926
87	1086
87	3476
88	6299
88	9241
89	5826
89	7877
90	2414
90	9528
91	8114
91	9956
92	5256
92	8658
93	9988
93	9995
94	9241
94	9859
95	9523
95	9561
96	8544
96	8793
97	4020
97	5076
98	3101
98	7600
99	9965
99	9991
100	6849
100	9151
101	8439
101	9943
102	9725
102	9770
103	5043
103	6534
104	9594
104	9613
105	6063
105	6649
106	9318
106	9354
107	8533
107	9773
108	1300
108	9296
109	9244
109	9988
110	9988
110	9995
111	9955
111	9991
112	7392
112	9144
113	9880
113	9971
114	9945
114	9982
115	5438
115	9096
116	9972
116	9974
117	7697
117	9730
118	3132
118	9436
119	487
119	9380
120	6755
120	9851
121	9923
121	9957
122	9906
122	9974
123	9788
123	9888
124	9894
124	9962
125	9998
125	10000
126	4856
126	9151
127	576
127	7441
128	9586
128	9943
129	8924
129	9911
130	5892
130	9439
131	9811
131	9962
132	9893
132	9937
133	5669
133	9662
134	6189
134	7119
135	8291
135	9155
136	3758
136	7460
137	8400
137	9175
138	7368
138	9851
139	512
139	9969
140	9346
140	9540
141	9666
141	9813
142	4170
142	5640
143	9658
143	9680
144	3673
144	9521
145	7039
145	7986
146	9334
146	9947
147	5539
147	8714
148	6087
148	9609
149	1926
149	9711
150	9537
150	9759
151	9973
151	9980
152	9483
152	9859
153	8546
153	9523
154	1613
154	7758
155	9855
155	9865
156	9850
156	9929
157	9720
157	9755
158	6503
158	6925
159	903
159	9730
160	9806
160	9886
161	9830
161	9832
162	4563
162	6793
163	3834
163	4620
164	9978
164	9988
165	2125
165	8099
166	324
166	3288
167	9367
167	9829
168	8276
168	9931
169	8100
169	9271
170	9720
170	9755
171	4565
171	5627
172	9961
172	9997
173	2511
