degree distribution (probability density function of the degree in logarithmic bins) 
1	0.00171912
2	0.457795
3	0.123208
4.7213	0.0885404
7.80851	0.0193644
11.9364	0.0106452
19.1242	0.00335963
31.2343	0.00121474
49.7386	0.000386195
76.6	0.000166476

degree distribution (degree-occurrences) 
1	0.001
2	0.4212
3	0.1793
4	0.097
5	0.0666
6	0.0402
7	0.0313
8	0.0214
9	0.0178
10	0.0171
11	0.0116
12	0.0109
13	0.0075
14	0.0082
15	0.006
16	0.006
17	0.0044
18	0.0042
19	0.0033
20	0.0032
21	0.0023
22	0.0032
23	0.0026
24	0.0014
25	0.0015
26	0.0014
27	0.0014
28	0.0014
29	0.0011
30	0.0008
31	0.0021
32	0.0018
33	0.0011
34	0.0007
35	0.0007
36	0.0005
37	0.0006
38	0.0013
39	0.0011
40	0.0005
41	0.0003
42	0.0007
43	0.0003
44	0.0005
45	0.0002
46	0.0006
47	0.0004
48	0.0004
49	0.0004
50	0.0003
51	0.0007
52	0.0005
53	0.0002
54	0.0006
55	0.0005
56	0.0001
57	0.0005
58	0.0002
59	0.0003
60	0.0003
61	0.0003
62	0.0002
63	0.0003
64	0.0003
65	0.0004
66	0.0002
67	0.0001
68	0.0002
69	0.0001
71	0.0001
72	0.0004
73	0.0004
74	0.0001
75	0.0002
76	0.0002
78	0.0002
79	0.0002
80	0.0002
81	0.0003
82	0.0002
83	0.0002
84	0.0001
85	0.0004
86	0.0001
88	0.0001
90	0.0002
94	0.0002
95	0.0001
96	0.0001
98	0.0002

1	0.001
2	0.4212
3	0.1793
4	0.097
5	0.0666
6	0.0402
7	0.0313
8	0.0214
9	0.0178
0	0
