1	7523
1	9893
2	9655
2	9900
3	9817
3	9893
4	9858
4	9948
5	8770
5	9594
6	8156
6	9013
7	7694
7	8322
8	9434
8	9867
9	2056
9	4636
10	7239
10	9935
11	7110
11	8730
12	8801
12	9569
13	9033
13	9198
14	2321
14	9883
15	3745
15	6755
16	70
16	9936
17	1979
17	8147
18	9817
18	9893
19	9604
19	9682
20	5576
20	8931
21	5625
21	9988
22	9914
22	9939
23	1372
23	4953
24	2923
24	3598
25	5674
25	6911
26	9560
26	9975
27	9823
27	9984
28	8834
28	8952
29	9912
29	9980
30	1209
30	9794
31	8116
31	8906
32	9872
32	9952
33	8439
33	9997
34	7083
34	9647
35	7052
35	8445
36	5901
36	8127
37	9903
37	9905
38	9124
38	9781
39	9980
39	9982
40	4573
40	9394
41	7663
41	8882
42	141
42	9246
43	142
43	9840
44	8981
44	9794
45	5262
45	9997
46	9996
46	9998
47	2746
47	8866
48	8481
48	9815
49	8836
49	9090
50	6164
50	9140
51	7876
51	9948
52	9996
52	9998
53	9829
53	9866
54	9817
54	9893
55	7585
55	9840
56	9419
56	9891
57	9912
57	9980
58	8194
58	9214
59	7262
59	9572
60	9940
60	9978
61	8109
61	9648
62	8968
62	9162
63	8909
63	9582
64	4865
64	9867
65	6882
65	9804
66	9963
66	9972
67	3766
67	9860
68	9730
68	9976
69	9646
69	9987
70	16
70	9894
71	9603
71	9890
72	8826
72	9297
73	6236
73	9376
74	9875
74	9965
75	5302
75	7518
76	9978
76	9983
77	1407
77	6891
78	9559
78	9824
79	9376
79	9580
80	8690
80	9775
81	6240
81	6341
82	8970
82	9805
83	6431
83	7405
84	7815
84	9937
85	9979
85	9985
86	8021
86	8674
87	8677
87	9853
88	8434
88	9109
89	9811
89	9952
90	9782
90	9911
91	9365
91	9874
92	3431
92	5651
93	3790
93	5090
94	3973
94	5006
95	4416
95	9312
96	2173
96	6086
97	9922
97	9936
98	9942
98	9990
99	5267
99	9371
100	7294
100	9893
101	9204
101	9295
102	9903
102	9905
103	7529
103	8845
104	8539
104	8918
105	3398
105	9653
106	9636
106	9815
107	9931
107	9967
108	6468
108	8781
109	9986
109	9989
110	6557
110	8675
111	9916
111	9990
112	1271
112	4688
113	9579
113	9745
114	127
114	8549
115	9538
115	9566
116	7954
116	8268
117	9796
117	9801
118	9979
118	9985
119	9914
119	9939
120	8658
120	9802
121	5446
121	5461
122	7511
122	8176
123	1434
123	3625
124	7636
124	8393
125	9719
125	9865
126	9958
126	9981
127	114
127	7260
128	8632
128	8963
129	321
129	9512
130	8664
130	9791
131	2163
131	2489
132	8323
132	9596
133	8314
133	8869
134	5315
134	9953
135	9481
135	9867
136	7352
136	9803
137	9333
137	9699
138	9472
138	9802
139	9994
139	9997
140	7498
140	9640
141	42
141	9246
142	43
142	9971
143	9817
143	9893
144	9733
144	9970
145	8707
145	8849
146	1929
146	6214
147	9223
147	9355
148	9112
148	9614
149	6428
149	9805
150	7271
150	8124
151	9955
151	9995
152	9978
152	9983
153	1398
153	7927
154	9622
154	9637
155	1698
155	9699
156	9878
156	9937
157	8062
157	8581
158	2327
158	9649
159	5763
159	9699
160	9928
160	9978
161	3673
161	7552
162	8844
162	9594
163	9604
163	9682
164	1771
164	9537
165	2870
165	3349
166	9942
166	9990
167	9979
167	9985
168	9604
168	9682
169	7882
169	9856
170	6248
170	9085
171	6630
171	9818
172	9632
172	9683
173	756
174	5283
174	6403
175	5004
175	9081
176	7992
176	8296
177	9778
177	9824
178	9860
178	9877
179	9521
179	9971
180	9512
180	9744
181	3939
181	5365
182	1023
182	7311
183	9481
183	9867
184	4067
184	9119
185	9059
185	9857
186	9601
186	9951
187	7088
187	9545
188	1020
188	5208
189	5387
189	8447
190	9290
190	9678
191	9617
191	9737
192	9710
192	9723
193	6056
193	6411
194	9912
194	9980
195	7444
195	9626
196	9863
196	9973
197	9927
197	9990
198	8408
198	9046
199	5765
199	8473
200	5056
200	5841
201	281
201	7052
202	9481
202	9867
203	8296
203	8829
204	7614
204	9179
205	9141
205	9401
206	9830
206	9889
207	9799
207	9801
208	8208
208	9796
209	831
209	8093
210	9876
210	9962
211	8083
211	9327
212	1435
212	1871
213	6368
213	9858
214	8546
214	9773
215	6640
215	8052
216	9379
216	9953
217	9771
217	9776
218	4059
218	4534
219	6229
219	6232
220	9558
220	9818
221	6386
221	9362
222	9536
222	9759
223	982
223	9537
224	2172
224	8206
225	8296
225	8829
226	9712
226	9900
227	2614
227	9831
228	2434
228	9131
229	9850
229	9857
230	7530
230	8950
231	7076
231	9983
232	9051
232	9164
233	2576
233	7394
234	9535
234	9934
235	8747
235	9866
236	9503
236	9834
237	8989
237	9304
238	9065
238	9911
239	9627
239	9871
240	9919
240	10000
241	9960
241	9966
242	9312
242	9657
243	8013
243	9626
244	8600
244	8913
245	7331
245	8856
246	1560
246	9854
247	1920
247	5511
248	9057
248	9886
249	1683
249	7919
250	1445
250	9987
251	9804
251	9841
252	8451
252	9824
253	9874
253	9957
254	9115
254	9975
255	9785
255	9970
256	9609
256	9987
257	925
257	6391
258	720
258	8750
259	8829
259	9670
260	8697
260	9857
261	9676
261	9841
262	5099
262	7829
263	9370
263	9608
264	6727
264	9841
265	9101
265	9951
266	9506
266	9935
267	9927
267	9990
268	9410
268	9520
269	1731
269	9572
270	9922
270	9936
271	9901
271	9943
272	5257
272	7019
273	2071
273	4675
274	6847
274	9753
275	9663
275	9808
276	5303
276	8139
277	8452
277	8699
278	9894
278	9916
279	9928
279	9940
280	7538
280	7875
281	201
281	8445
282	3248
282	9527
283	2592
283	9853
284	2651
284	9757
285	7859
285	9232
286	9922
286	9936
287	9692
287	9857
288	5455
288	5514
289	9908
289	9970
290	8498
290	9378
291	6683
291	7604
292	9963
292	9972
293	9955
293	9995
294	9920
294	9953
295	9778
295	9824
296	9809
296	9827
297	4696
297	9512
298	8953
298	9871
299	9863
299	9973
300	9977
300	9991
301	9748
301	9883
302	7005
302	9975
303	4579
303	8086
304	6260
304	9513
305	9687
305	9904
306	9271
306	9775
307	9351
307	9887
308	9646
308	9987
309	7640
309	9512
310	6230
310	8950
311	7455
311	9356
312	4170
312	4815
313	4526
313	4875
314	9819
314	9981
315	9741
315	9842
316	3488
316	8350
317	8535
317	8915
318	6023
318	8955
319	9914
319	9939
320	3110
320	9894
321	129
321	8011
322	9736
322	9937
323	8919
323	9842
324	9994
324	9997
325	4824
325	9100
326	9711
326	9744
327	8148
327	9738
328	9963
328	9972
329	8411
329	9223
330	8797
330	9861
331	3484
331	9156
332	9231
332	9640
333	9863
333	9973
334	8501
334	9599
335	9924
335	9969
336	9955
336	9995
337	9863
337	9973
338	6765
338	8048
339	6672
339	9730
340	6048
340	9809
341	9324
341	9578
342	8527
342	9968
343	9585
343	9731
344	3320
344	6505
345	6148
345	9699
346	5648
346	8326
347	9688
347	9911
348	9786
348	9804
349	9770
349	9959
350	3225
350	9523
351	4842
351	7307
352	5285
352	9305
353	9135
353	9744
354	9931
354	9967
355	9469
355	9776
356	8561
356	9744
357	9490
357	9698
358	9861
358	9938
359	9753
359	9805
360	7954
360	8268
361	9981
361	9993
362	1354
362	9714
363	8641
363	9779
364	9293
364	9615
365	9741
365	9842
366	9875
366	9965
367	9196
367	9741
368	9255
368	9611
369	9917
369	9948
370	9119
370	9797
371	4595
371	8240
372	3629
372	9834
373	6614
373	9818
374	9312
374	9539
375	4957
375	4977
376	2759
376	3333
377	9250
377	9640
378	9427
378	9657
379	8631
379	9697
380	9294
380	9980
381	9089
381	9240
382	6257
382	9944
383	9920
383	9953
384	2959
384	9721
385	6090
385	6571
386	2497
386	4698
387	7304
387	9917
388	8107
388	8501
389	6741
389	7821
390	9003
390	9473
391	9848
391	9935
392	9375
392	9842
393	6616
393	9909
394	9454
394	9698
395	5698
395	8962
396	1669
396	5929
397	9686
397	9805
398	9988
398	9991
399	9881
399	9889
400	9352
400	9773
401	2112
401	8535
402	9204
402	9295
403	9659
403	9660
404	6243
404	9970
405	9884
405	9905
406	9931
406	9967
407	7948
407	9213
408	5453
408	9883
409	7599
409	9022
410	9682
410	9839
411	558
411	9362
412	4980
412	6902
413	9608
413	9731
414	7083
414	9970
415	9659
415	9660
416	1208
416	8988
417	1377
417	4568
418	9380
418	9865
419	1744
419	7605
420	7059
420	9166
421	8771
421	9615
422	9001
422	9797
423	8815
423	9906
424	9625
424	9971
425	9924
425	9969
426	6609
426	6676
427	8381
427	9409
428	9847
428	9851
429	5485
429	8874
430	9625
430	9971
431	1136
431	3301
432	6260
432	8730
433	445
433	9574
434	7465
434	9867
435	9625
435	9971
436	9840
436	9971
437	9020
437	9256
438	9976
438	9996
439	6303
439	9680
440	9700
440	9815
441	4350
441	9341
442	9978
442	9983
443	5580
443	9697
444	9289
444	9952
445	433
445	8823
446	8766
446	9957
447	3488
447	8350
448	4507
448	9378
449	9203
449	9794
450	9337
450	9853
451	6801
451	8393
452	9620
452	9730
453	4041
453	7552
454	8182
454	8217
455	3607
455	4458
456	8774
456	9738
457	9949
457	9986
458	8584
458	9805
459	8893
459	9965
460	9963
460	9972
461	9878
461	9937
462	9955
462	9995
463	7080
463	8056
464	9922
464	9936
465	8433
465	9802
466	9231
466	9640
467	9673
467	9904
468	2705
468	4333
469	9908
469	9970
470	9472
470	9802
471	8937
471	9384
472	8282
472	9885
473	7627
473	9946
474	9928
474	9978
475	7952
475	8300
476	4473
476	9755
477	9920
477	9953
478	2391
478	8376
479	4217
479	9699
480	8628
480	9157
481	9892
481	9948
482	9988
482	9991
483	6258
483	6699
484	9852
484	9975
485	9994
485	9997
486	9826
486	9837
487	9849
487	9934
488	6835
488	7140
489	5074
489	7513
490	9862
490	9973
491	9679
491	9952
492	7128
492	9957
493	3646
493	9702
494	7051
494	9998
495	9184
495	9800
496	9541
496	9641
497	2579
497	8141
498	565
498	7919
499	9105
499	9624
