1	61 
2	101 
3	34 
4	283 
5	187 
6	124 
7	210 
8	278 
9	244 
10	162 
11	33 
12	64 
13	99 
14	102 
15	61 
16	33 
17	78 
18	161 
19	99 
20	258 
21	267 
22	39 
23	150 
24	115 
25	218 
26	65 
27	221 
28	171 
29	201 
30	95 
31	144 
32	120 
33	4 
34	137 
35	71 
36	216 
37	131 
38	274 
39	36 
40	191 
41	253 
42	274 
43	105 
44	34 
45	278 
46	73 
47	56 
48	229 
49	178 
50	125 
51	204 
52	28 
53	245 
54	271 
55	27 
56	64 
57	148 
58	218 
59	1 
60	194 
61	219 
62	159 
63	162 
64	92 
65	102 
66	48 
67	101 
68	205 
69	224 
70	19 
71	130 
72	133 
73	139 
74	34 
75	53 
76	249 
77	20 
78	226 
79	135 
80	283 
81	101 
82	173 
83	96 
84	215 
85	268 
86	8 
87	219 
88	172 
89	35 
90	245 
91	146 
92	166 
93	165 
94	44 
95	277 
96	229 
97	140 
98	90 
99	127 
100	227 
101	179 
102	238 
103	90 
104	54 
105	207 
106	141 
107	97 
108	284 
109	288 
110	128 
111	162 
112	38 
113	4 
114	291 
115	179 
116	171 
117	241 
118	86 
119	10 
120	288 
121	210 
122	171 
123	80 
124	8 
125	56 
126	133 
127	87 
128	130 
129	141 
130	277 
131	98 
132	217 
133	1 
134	175 
135	142 
136	269 
137	34 
138	202 
139	193 
140	153 
141	280 
142	104 
143	155 
144	109 
145	205 
146	157 
147	45 
148	60 
149	97 
150	283 
151	25 
152	14 
153	195 
154	136 
155	142 
156	191 
157	200 
158	107 
159	61 
160	41 
161	66 
162	126 
163	124 
164	257 
165	86 
166	47 
167	60 
168	291 
169	135 
170	17 
171	226 
172	136 
173	279 
174	59 
175	152 
176	181 
177	109 
178	183 
179	250 
180	130 
181	97 
182	120 
183	183 
184	181 
185	85 
186	105 
187	30 
188	29 
189	54 
190	17 
191	48 
192	261 
193	229 
194	80 
195	89 
196	20 
197	265 
198	250 
199	146 
200	255 
201	159 
202	254 
203	202 
204	133 
205	85 
206	232 
207	179 
208	52 
209	269 
210	235 
211	95 
212	178 
213	71 
214	12 
215	113 
216	92 
217	30 
218	118 
219	27 
220	273 
221	56 
222	250 
223	155 
224	282 
225	82 
226	262 
227	10 
228	151 
229	291 
230	91 
231	35 
232	174 
233	57 
234	37 
235	62 
236	116 
237	199 
238	54 
239	55 
240	97 
241	71 
242	44 
243	66 
244	110 
245	55 
246	188 
247	6 
248	226 
249	25 
250	240 
251	124 
252	143 
253	171 
254	257 
255	128 
256	278 
257	4 
258	77 
259	107 
260	99 
261	222 
262	275 
263	281 
264	14 
265	246 
266	143 
267	210 
268	1 
269	222 
270	99 
271	72 
272	151 
273	199 
274	187 
275	89 
276	230 
277	201 
278	47 
279	284 
280	57 
281	250 
282	71 
283	210 
284	14 
285	279 
286	195 
287	1 
288	171 
289	162 
290	208 
291	11 
292	104 
293	141 
294	104 
295	31 
296	78 
297	270 
298	14 
299	23 
300	274 
301	130 
302	259 
303	37 
304	173 
305	261 
306	160 
307	17 
308	265 
309	38 
310	189 
311	163 
312	229 
313	51 
314	48 
315	124 
316	180 
317	71 
318	164 
319	93 
320	211 
321	64 
322	168 
323	116 
324	135 
325	250 
326	245 
327	262 
328	131 
329	143 
330	124 
331	71 
332	178 
333	220 
334	250 
335	83 
336	25 
337	249 
338	87 
339	3 
340	125 
341	40 
342	69 
343	191 
344	122 
345	265 
346	230 
347	130 
348	250 
349	119 
350	210 
351	186 
352	160 
353	133 
354	283 
355	164 
356	187 
357	222 
358	71 
359	277 
360	199 
361	101 
362	282 
363	268 
364	33 
365	36 
366	204 
367	214 
368	146 
369	228 
370	173 
371	192 
372	246 
373	124 
374	210 
375	284 
376	143 
377	240 
378	102 
379	199 
380	199 
381	8 
382	162 
383	223 
384	291 
385	149 
386	89 
387	66 
388	91 
389	195 
390	291 
391	240 
392	92 
393	252 
394	246 
395	166 
396	101 
397	87 
398	274 
399	175 
400	198 
401	274 
402	143 
403	275 
404	245 
405	140 
406	78 
407	54 
408	156 
409	70 
410	242 
411	120 
412	132 
413	203 
414	2 
415	285 
416	184 
417	210 
418	259 
419	64 
420	126 
421	16 
422	112 
423	183 
424	215 
425	30 
426	95 
427	143 
428	22 
429	68 
430	132 
431	124 
432	186 
433	83 
434	80 
435	40 
436	75 
437	54 
438	14 
439	2 
440	19 
441	14 
442	89 
443	8 
444	249 
445	215 
446	222 
447	192 
448	126 
449	189 
450	63 
451	109 
452	178 
453	7 
454	70 
455	222 
456	45 
457	233 
458	143 
459	282 
460	93 
461	22 
462	8 
463	166 
464	116 
465	282 
466	98 
467	143 
468	233 
469	90 
470	114 
471	262 
472	54 
473	140 
474	173 
475	118 
476	227 
477	37 
478	45 
479	54 
480	135 
481	66 
482	245 
483	52 
484	11 
485	47 
486	229 
487	38 
488	61 
489	233 
490	135 
491	215 
492	274 
493	27 
494	223 
495	27 
496	211 
497	2 
498	142 
499	25 
500	137 
501	111 
502	8 
503	4 
504	277 
505	195 
506	49 
507	174 
508	116 
509	271 
510	252 
511	81 
512	71 
513	285 
514	20 
515	266 
516	146 
517	137 
518	200 
519	69 
520	243 
521	169 
522	100 
523	256 
524	62 
525	76 
526	254 
527	83 
528	197 
529	151 
530	176 
531	32 
532	192 
533	271 
534	153 
535	147 
536	126 
537	183 
538	45 
539	95 
540	111 
541	1 
542	178 
543	200 
544	225 
545	171 
546	274 
547	151 
548	137 
549	198 
550	111 
551	210 
552	141 
553	114 
554	282 
555	260 
556	133 
557	194 
558	31 
559	114 
560	174 
561	274 
562	54 
563	178 
564	238 
565	267 
566	98 
567	243 
568	141 
569	147 
570	275 
571	250 
572	172 
573	94 
574	135 
575	105 
576	56 
577	108 
578	141 
579	233 
580	80 
581	44 
582	250 
583	181 
584	161 
585	178 
586	59 
587	35 
588	202 
589	277 
590	98 
591	195 
592	289 
593	143 
594	120 
595	199 
596	164 
597	288 
598	206 
599	287 
600	217 
601	254 
602	123 
603	159 
604	278 
605	277 
606	76 
607	278 
608	239 
609	78 
610	50 
611	122 
612	241 
613	93 
614	229 
615	1 
616	5 
617	187 
618	137 
619	80 
620	47 
621	190 
622	229 
623	201 
624	162 
625	276 
626	194 
627	146 
628	163 
629	276 
630	276 
631	73 
632	27 
633	246 
634	266 
635	135 
636	61 
637	234 
638	233 
639	177 
640	191 
641	43 
642	277 
643	124 
644	229 
645	206 
646	78 
647	86 
648	285 
649	253 
650	90 
651	109 
652	191 
653	146 
654	107 
655	105 
656	41 
657	178 
658	34 
659	208 
660	105 
661	7 
662	285 
663	37 
664	199 
665	85 
666	130 
667	252 
668	185 
669	120 
670	83 
671	144 
672	253 
673	137 
674	250 
675	8 
676	288 
677	280 
678	172 
679	105 
680	70 
681	1 
682	109 
683	246 
684	191 
685	252 
686	88 
687	211 
688	59 
689	243 
690	161 
691	112 
692	139 
693	89 
694	146 
695	36 
696	83 
697	191 
698	90 
699	160 
700	188 
701	21 
702	78 
703	174 
704	187 
705	230 
706	283 
707	56 
708	77 
709	46 
710	85 
711	130 
712	175 
713	267 
714	52 
715	130 
716	192 
717	253 
718	285 
719	205 
720	258 
721	34 
722	138 
723	83 
724	208 
725	102 
